order,sub_no,cond,trial,id,p,x,q,y,choice
32,32,0,2,156,100,100,20,100,0
32,32,0,3,140,60,500,80,50,0
32,32,0,4,72,20,200,100,50,1
32,32,0,5,162,80,200,80,100,1
32,32,0,6,141,60,500,100,50,0
32,32,0,7,106,20,500,60,20,1
32,32,0,8,151,100,500,80,20,0
32,32,0,9,47,40,100,80,20,1
32,32,0,10,177,100,200,80,50,0
32,32,0,11,35,20,100,40,20,1
32,32,0,12,145,60,500,100,200,1
32,32,0,13,3,20,20,80,10,1
32,32,0,14,153,100,10,20,10,0
32,32,0,15,48,40,100,100,20,1
32,32,0,16,130,40,500,60,100,0
32,32,0,17,144,60,500,80,200,1
32,32,0,18,134,40,500,80,200,1
32,32,0,19,31,20,100,40,10,0
32,32,0,20,157,80,200,80,20,0
32,32,0,21,59,80,100,100,20,0
32,32,0,22,120,20,500,100,200,1
32,32,0,23,89,60,200,80,10,1
32,32,0,24,22,40,50,60,20,1
32,32,0,25,125,40,500,80,20,1
32,32,0,26,143,60,500,100,100,1
32,32,0,27,60,80,100,100,50,1
32,32,0,28,11,20,50,40,10,1
32,32,0,29,39,20,100,40,50,1
32,32,0,30,158,40,100,20,10,0
32,32,0,31,91,60,200,80,20,0
32,32,0,32,40,20,100,60,50,1
32,32,0,33,88,40,200,100,100,1
32,32,0,34,160,60,500,20,500,0
32,32,0,35,80,40,200,60,20,0
32,32,0,36,79,40,200,100,10,1
32,32,0,37,147,80,500,100,20,0
32,32,0,38,83,40,200,60,50,1
32,32,0,39,122,40,500,80,10,1
32,32,0,40,165,20,50,20,10,0
32,32,0,41,15,20,50,40,20,1
32,32,0,42,118,20,500,60,200,1
32,32,0,43,13,20,50,80,10,1
32,32,0,44,102,20,500,60,10,1
32,32,0,45,45,40,100,100,10,1
32,32,0,46,131,40,500,80,100,1
32,32,0,47,154,80,500,40,20,0
32,32,0,48,71,20,200,80,50,1
32,32,0,49,65,20,200,40,20,1
32,32,0,50,16,20,50,60,20,1
32,32,0,51,36,20,100,60,20,1
32,32,0,52,93,60,200,80,50,0
32,32,0,53,108,20,500,100,20,1
32,32,0,54,149,80,500,100,100,1
32,32,0,55,41,20,100,80,50,1
32,32,0,56,121,40,500,60,10,0
32,32,0,57,85,40,200,100,50,1
32,32,0,58,124,40,500,60,20,0
32,32,0,59,8,60,20,80,10,1
32,32,0,60,103,20,500,80,10,0
32,32,0,61,135,40,500,100,200,1
32,32,0,62,117,20,500,40,200,1
32,32,0,63,138,60,500,80,20,1
32,32,0,64,70,20,200,60,50,1
32,32,0,65,105,20,500,40,20,1
32,32,0,66,176,60,20,20,20,0
32,32,0,67,25,60,50,80,10,1
32,32,0,68,150,80,500,100,200,0
32,32,0,69,161,80,200,40,100,0
32,32,0,70,77,40,200,60,10,1
32,32,0,71,96,60,200,100,100,1
32,32,0,72,7,40,20,100,10,1
32,32,0,73,62,20,200,60,10,1
32,32,0,74,136,60,500,80,10,1
32,32,0,75,114,20,500,60,100,1
32,32,0,76,146,80,500,100,10,1
32,32,0,77,73,20,200,40,100,1
32,32,0,78,111,20,500,80,50,1
32,32,0,79,84,40,200,80,50,1
32,32,0,80,57,60,100,100,50,1
32,32,0,81,82,40,200,100,20,1
32,32,0,82,107,20,500,80,20,1
32,32,0,83,94,60,200,100,50,1
32,32,0,84,171,60,20,20,10,0
32,32,0,85,104,20,500,100,10,1
32,32,0,86,55,60,100,100,20,0
32,32,0,87,99,80,200,100,50,1
32,32,0,88,86,40,200,60,100,0
32,32,0,89,38,20,100,100,20,1
32,32,0,90,75,20,200,80,100,1
32,32,0,91,164,100,200,100,100,0
32,32,0,92,27,60,50,80,20,1
32,32,0,93,42,20,100,100,50,1
32,32,0,94,170,80,500,40,500,0
32,32,0,95,174,80,500,60,20,0
32,32,0,96,9,60,20,100,10,1
32,32,0,97,126,40,500,100,20,1
32,32,0,98,180,60,50,20,50,0
32,32,0,99,34,20,100,100,10,1
32,32,0,100,178,60,500,60,200,0
32,32,0,101,110,20,500,60,50,1
32,32,0,102,97,80,200,100,10,1
32,32,0,103,116,20,500,100,100,1
32,32,0,104,100,80,200,100,100,1
32,32,0,105,173,40,200,20,50,0
32,32,0,106,44,40,100,80,10,0
32,32,0,107,113,20,500,40,100,1
32,32,0,108,115,20,500,80,100,1
32,32,0,109,14,20,50,100,10,1
32,32,0,110,32,20,100,60,10,1
32,32,0,111,69,20,200,40,50,0
32,32,0,112,26,60,50,100,10,1
32,32,0,113,30,80,50,100,20,1
32,32,0,114,142,60,500,80,100,0
32,32,0,115,74,20,200,60,100,1
32,32,0,116,92,60,200,100,20,1
32,32,0,117,18,20,50,100,20,1
32,32,0,118,128,40,500,80,50,1
32,32,0,119,23,40,50,80,20,1
32,32,0,120,179,100,200,20,20,0
32,32,0,121,53,60,100,100,10,1
32,32,0,122,49,40,100,60,50,0
32,32,0,123,87,40,200,80,100,1
32,32,0,124,63,20,200,80,10,1
32,32,0,125,37,20,100,80,20,1
32,32,0,126,1,20,20,40,10,0
32,32,0,127,2,20,20,60,10,0
32,32,0,128,54,60,100,80,20,0
32,32,0,129,98,80,200,100,20,1
32,32,0,130,6,40,20,80,10,1
32,32,0,131,68,20,200,100,20,1
32,32,0,132,155,20,500,20,100,0
32,32,0,133,81,40,200,80,20,0
32,32,0,134,132,40,500,100,100,1
32,32,0,135,133,40,500,60,200,1
32,32,0,136,159,100,200,20,100,0
32,32,0,137,4,20,20,100,10,1
32,32,0,138,129,40,500,100,50,1
32,32,0,139,28,60,50,100,20,1
32,32,0,140,119,20,500,80,200,1
32,32,0,141,169,20,500,20,50,0
32,32,0,142,21,40,50,100,10,1
32,32,0,143,20,40,50,80,10,0
32,32,0,144,175,100,200,40,50,0
32,32,0,145,137,60,500,100,10,1
32,32,0,146,12,20,50,60,10,1
32,32,0,147,52,60,100,80,10,0
32,32,0,148,56,60,100,80,50,0
32,32,0,149,139,60,500,100,20,0
32,32,0,150,5,40,20,60,10,1
32,32,0,151,167,100,200,100,10,0
32,32,0,152,123,40,500,100,10,1
32,32,0,153,67,20,200,80,20,1
32,32,0,154,29,80,50,100,10,0
32,32,0,155,10,80,20,100,10,1
32,32,0,156,95,60,200,80,100,1
32,32,0,157,51,40,100,100,50,1
32,32,0,158,33,20,100,80,10,1
32,32,0,159,46,40,100,60,20,1
32,32,0,160,66,20,200,60,20,1
32,32,0,161,76,20,200,100,100,1
32,32,0,162,168,100,10,80,10,0
32,32,0,163,109,20,500,40,50,0
32,32,0,164,127,40,500,60,50,0
32,32,0,165,43,40,100,60,10,0
32,32,0,166,58,80,100,100,10,0
32,32,0,167,24,40,50,100,20,1
32,32,0,168,17,20,50,80,20,1
32,32,0,169,50,40,100,80,50,1
32,32,0,170,78,40,200,80,10,0
32,32,0,171,166,60,200,20,10,0
32,32,0,172,163,40,200,40,10,0
32,32,0,173,172,80,20,60,10,0
32,32,0,174,101,20,500,40,10,0
32,32,0,175,64,20,200,100,10,1
32,32,0,176,61,20,200,40,10,0
32,32,0,177,152,100,100,100,20,0
32,32,0,178,90,60,200,100,10,1
32,32,0,179,112,20,500,100,50,1
33,31,1,0,148,80,500,100,410,0
33,31,1,1,159,100,490,20,460,0
33,31,1,2,23,40,410,80,310,1
33,31,1,3,157,80,490,80,310,0
33,31,1,4,33,20,460,80,10,0
33,31,1,5,12,20,410,60,10,0
33,31,1,6,46,40,460,60,310,0
33,31,1,7,8,60,310,80,10,0
33,31,1,8,38,20,460,100,310,1
33,31,1,9,97,80,490,100,10,0
33,31,1,10,50,40,460,80,410,1
33,31,1,11,128,40,500,80,410,1
33,31,1,12,65,20,490,40,310,0
33,31,1,13,158,40,460,20,10,0
33,31,1,14,161,80,490,40,460,0
33,31,1,15,134,40,500,80,490,1
33,31,1,16,111,20,500,80,410,1
33,31,1,17,57,60,460,100,410,1
33,31,1,18,100,80,490,100,460,1
33,31,1,19,106,20,500,60,310,1
33,31,1,20,3,20,310,80,10,0
33,31,1,21,82,40,490,100,310,0
33,31,1,22,68,20,490,100,310,1
33,31,1,23,86,40,490,60,460,1
33,31,1,24,118,20,500,60,490,1
33,31,1,25,19,40,410,60,10,0
33,31,1,26,143,60,500,100,460,1
33,31,1,27,54,60,460,80,310,0
33,31,1,28,29,80,410,100,10,0
33,31,1,29,2,20,310,60,10,0
33,31,1,30,154,80,500,40,310,0
33,31,1,31,4,20,310,100,10,0
33,31,1,32,42,20,460,100,410,1
33,31,1,33,64,20,490,100,10,0
33,31,1,34,28,60,410,100,310,0
33,31,1,35,43,40,460,60,10,0
33,31,1,36,49,40,460,60,410,1
33,31,1,37,144,60,500,80,490,0
33,31,1,38,22,40,410,60,310,0
33,31,1,39,171,60,310,20,10,0
33,31,1,40,104,20,500,100,10,0
33,31,1,41,87,40,490,80,460,1
33,31,1,42,129,40,500,100,410,0
33,31,1,43,88,40,490,100,460,1
33,31,1,44,83,40,490,60,410,1
33,31,1,45,91,60,490,80,310,0
33,31,1,46,117,20,500,40,490,0
33,31,1,47,92,60,490,100,310,0
33,31,1,48,174,80,500,60,310,0
33,31,1,49,55,60,460,100,310,0
33,31,1,50,80,40,490,60,310,0
33,31,1,51,137,60,500,100,10,0
33,31,1,52,30,80,410,100,310,0
33,31,1,53,58,80,460,100,10,0
33,31,1,54,156,100,460,20,460,0
33,31,1,55,162,80,490,80,460,0
33,31,1,56,79,40,490,100,10,0
33,31,1,57,31,20,460,40,10,0
33,31,1,58,98,80,490,100,310,0
33,31,1,59,163,40,490,40,10,0
33,31,1,60,44,40,460,80,10,0
33,31,1,61,24,40,410,100,310,1
33,31,1,62,13,20,410,80,10,0
33,31,1,63,60,80,460,100,410,0
33,31,1,64,94,60,490,100,410,0
33,31,1,65,125,40,500,80,310,0
33,31,1,66,1,20,310,40,10,0
33,31,1,67,73,20,490,40,460,1
33,31,1,68,77,40,490,60,10,0
33,31,1,69,180,60,410,20,410,0
33,31,1,70,167,100,490,100,10,0
33,31,1,71,147,80,500,100,310,0
33,31,1,72,142,60,500,80,460,0
33,31,1,73,62,20,490,60,10,0
33,31,1,74,11,20,410,40,10,0
33,31,1,75,136,60,500,80,10,0
33,31,1,76,151,100,500,80,310,0
33,31,1,77,95,60,490,80,460,1
33,31,1,78,101,20,500,40,10,0
33,31,1,79,25,60,410,80,10,0
33,31,1,80,81,40,490,80,310,1
33,31,1,81,63,20,490,80,10,0
33,31,1,82,121,40,500,60,10,0
33,31,1,83,120,20,500,100,490,1
33,31,1,84,107,20,500,80,310,0
33,31,1,85,169,20,500,20,410,0
33,31,1,86,122,40,500,80,10,0
33,31,1,87,105,20,500,40,310,0
33,31,1,88,66,20,490,60,310,1
33,31,1,89,48,40,460,100,310,0
33,31,1,90,99,80,490,100,410,0
33,31,1,91,84,40,490,80,410,1
33,31,1,92,131,40,500,80,460,1
33,31,1,93,178,60,500,60,490,0
33,31,1,94,141,60,500,100,410,0
33,31,1,95,177,100,490,80,410,0
33,31,1,96,47,40,460,80,310,0
33,31,1,97,93,60,490,80,410,0
33,31,1,98,152,100,460,100,310,0
33,31,1,99,113,20,500,40,460,1
33,31,1,100,124,40,500,60,310,0
33,31,1,101,56,60,460,80,410,0
33,31,1,102,175,100,490,40,410,0
33,31,1,103,75,20,490,80,460,1
33,31,1,104,112,20,500,100,410,1
33,31,1,105,135,40,500,100,490,1
33,31,1,106,37,20,460,80,310,1
33,31,1,107,140,60,500,80,410,0
33,31,1,108,5,40,310,60,10,0
33,31,1,109,89,60,490,80,10,0
33,31,1,110,133,40,500,60,490,0
33,31,1,111,160,60,500,20,500,0
33,31,1,112,153,100,10,20,10,0
33,31,1,113,36,20,460,60,310,1
33,31,1,114,32,20,460,60,10,0
33,31,1,115,18,20,410,100,310,1
33,31,1,116,102,20,500,60,10,0
33,31,1,117,7,40,310,100,10,0
33,31,1,118,165,20,410,20,10,0
33,31,1,119,164,100,490,100,460,0
33,31,1,120,52,60,460,80,10,0
33,31,1,121,41,20,460,80,410,1
33,31,1,122,150,80,500,100,490,1
33,31,1,123,132,40,500,100,460,1
33,31,1,124,14,20,410,100,10,0
33,31,1,125,72,20,490,100,410,1
33,31,1,126,78,40,490,80,10,0
33,31,1,127,85,40,490,100,410,1
33,31,1,128,108,20,500,100,310,1
33,31,1,129,10,80,310,100,10,0
33,31,1,130,176,60,310,20,310,0
33,31,1,131,149,80,500,100,460,0
33,31,1,132,116,20,500,100,460,1
33,31,1,133,173,40,490,20,410,0
33,31,1,134,139,60,500,100,310,0
33,31,1,135,53,60,460,100,10,0
33,31,1,136,76,20,490,100,460,1
33,31,1,137,109,20,500,40,410,0
33,31,1,138,127,40,500,60,410,0
33,31,1,139,130,40,500,60,460,0
33,31,1,140,103,20,500,80,10,0
33,31,1,141,16,20,410,60,310,1
33,31,1,142,179,100,490,20,310,0
33,31,1,143,114,20,500,60,460,1
33,31,1,144,126,40,500,100,310,0
33,31,1,145,35,20,460,40,310,1
33,31,1,146,34,20,460,100,10,0
33,31,1,147,45,40,460,100,10,0
33,31,1,148,166,60,490,20,10,0
33,31,1,149,40,20,460,60,410,1
33,31,1,150,96,60,490,100,460,1
33,31,1,151,51,40,460,100,410,1
33,31,1,152,146,80,500,100,10,0
33,31,1,153,145,60,500,100,490,1
33,31,1,154,26,60,410,100,10,0
33,31,1,155,20,40,410,80,10,0
33,31,1,156,168,100,10,80,10,0
33,31,1,157,6,40,310,80,10,0
33,31,1,158,9,60,310,100,10,0
33,31,1,159,27,60,410,80,310,0
33,31,1,160,17,20,410,80,310,1
33,31,1,161,39,20,460,40,410,1
33,31,1,162,69,20,490,40,410,0
33,31,1,163,67,20,490,80,310,1
33,31,1,164,119,20,500,80,490,1
33,31,1,165,71,20,490,80,410,1
33,31,1,166,90,60,490,100,10,0
33,31,1,167,70,20,490,60,410,1
33,31,1,168,115,20,500,80,460,1
33,31,1,169,21,40,410,100,10,0
33,31,1,170,123,40,500,100,10,0
33,31,1,171,74,20,490,60,460,1
33,31,1,172,61,20,490,40,10,0
33,31,1,173,110,20,500,60,410,1
33,31,1,174,15,20,410,40,310,1
33,31,1,175,138,60,500,80,310,0
33,31,1,176,155,20,500,20,460,0
33,31,1,177,59,80,460,100,310,0
33,31,1,178,172,80,310,60,10,0
33,31,1,179,170,80,500,40,500,0
34,33,1,0,148,80,500,100,410,1
34,33,1,1,114,20,500,60,460,1
34,33,1,2,105,20,500,40,310,1
34,33,1,3,58,80,460,100,10,0
34,33,1,4,115,20,500,80,460,1
34,33,1,5,118,20,500,60,490,1
34,33,1,6,23,40,410,80,310,1
34,33,1,7,150,80,500,100,490,1
34,33,1,8,143,60,500,100,460,1
34,33,1,9,137,60,500,100,10,0
34,33,1,10,112,20,500,100,410,1
34,33,1,11,121,40,500,60,10,0
34,33,1,12,62,20,490,60,10,0
34,33,1,13,17,20,410,80,310,1
34,33,1,14,175,100,490,40,410,0
34,33,1,15,56,60,460,80,410,1
34,33,1,16,31,20,460,40,10,0
34,33,1,17,65,20,490,40,310,1
34,33,1,18,53,60,460,100,10,0
34,33,1,19,73,20,490,40,460,1
34,33,1,20,138,60,500,80,310,0
34,33,1,21,155,20,500,20,460,0
34,33,1,22,167,100,490,100,10,0
34,33,1,23,174,80,500,60,310,0
34,33,1,24,130,40,500,60,460,1
34,33,1,25,172,80,310,60,10,0
34,33,1,26,11,20,410,40,10,0
34,33,1,27,161,80,490,40,460,0
34,33,1,28,99,80,490,100,410,1
34,33,1,29,13,20,410,80,10,0
34,33,1,30,166,60,490,20,10,0
34,33,1,31,163,40,490,40,10,0
34,33,1,32,49,40,460,60,410,1
34,33,1,33,1,20,310,40,10,0
34,33,1,34,20,40,410,80,10,0
34,33,1,35,144,60,500,80,490,1
34,33,1,36,45,40,460,100,10,0
34,33,1,37,145,60,500,100,490,1
34,33,1,38,15,20,410,40,310,1
34,33,1,39,87,40,490,80,460,1
34,33,1,40,164,100,490,100,460,0
34,33,1,41,44,40,460,80,10,0
34,33,1,42,162,80,490,80,460,0
34,33,1,43,90,60,490,100,10,0
34,33,1,44,39,20,460,40,410,1
34,33,1,45,110,20,500,60,410,1
34,33,1,46,93,60,490,80,410,1
34,33,1,47,51,40,460,100,410,1
34,33,1,48,66,20,490,60,310,1
34,33,1,49,67,20,490,80,310,1
34,33,1,50,83,40,490,60,410,1
34,33,1,51,142,60,500,80,460,1
34,33,1,52,108,20,500,100,310,1
34,33,1,53,8,60,310,80,10,0
34,33,1,54,47,40,460,80,310,1
34,33,1,55,4,20,310,100,10,0
34,33,1,56,74,20,490,60,460,0
34,33,1,57,107,20,500,80,310,1
34,33,1,58,60,80,460,100,410,1
34,33,1,59,57,60,460,100,410,1
34,33,1,60,7,40,310,100,10,0
34,33,1,61,109,20,500,40,410,1
34,33,1,62,171,60,310,20,10,0
34,33,1,63,124,40,500,60,310,0
34,33,1,64,12,20,410,60,10,0
34,33,1,65,48,40,460,100,310,1
34,33,1,66,9,60,310,100,10,0
34,33,1,67,173,40,490,20,410,0
34,33,1,68,42,20,460,100,410,1
34,33,1,69,88,40,490,100,460,1
34,33,1,70,95,60,490,80,460,1
34,33,1,71,96,60,490,100,460,1
34,33,1,72,43,40,460,60,10,0
34,33,1,73,37,20,460,80,310,1
34,33,1,74,82,40,490,100,310,1
34,33,1,75,168,100,10,80,10,0
34,33,1,76,91,60,490,80,310,0
34,33,1,77,157,80,490,80,310,0
34,33,1,78,16,20,410,60,310,1
34,33,1,79,127,40,500,60,410,1
34,33,1,80,54,60,460,80,310,0
34,33,1,81,81,40,490,80,310,1
34,33,1,82,149,80,500,100,460,1
34,33,1,83,160,60,500,20,500,0
34,33,1,84,113,20,500,40,460,1
34,33,1,85,102,20,500,60,10,0
34,33,1,86,154,80,500,40,310,0
34,33,1,87,41,20,460,80,410,1
34,33,1,88,40,20,460,60,410,1
34,33,1,89,152,100,460,100,310,0
34,33,1,90,35,20,460,40,310,1
34,33,1,91,59,80,460,100,310,0
34,33,1,92,177,100,490,80,410,0
34,33,1,93,79,40,490,100,10,0
34,33,1,94,158,40,460,20,10,0
34,33,1,95,132,40,500,100,460,1
34,33,1,96,120,20,500,100,490,1
34,33,1,97,10,80,310,100,10,0
34,33,1,98,61,20,490,40,10,0
34,33,1,99,180,60,410,20,410,0
34,33,1,100,75,20,490,80,460,1
34,33,1,101,117,20,500,40,490,1
34,33,1,102,28,60,410,100,310,1
34,33,1,103,153,100,10,20,10,0
34,33,1,104,22,40,410,60,310,1
34,33,1,105,169,20,500,20,410,0
34,33,1,106,24,40,410,100,310,1
34,33,1,107,5,40,310,60,10,0
34,33,1,108,46,40,460,60,310,1
34,33,1,109,100,80,490,100,460,1
34,33,1,110,133,40,500,60,490,1
34,33,1,111,104,20,500,100,10,0
34,33,1,112,6,40,310,80,10,0
34,33,1,113,94,60,490,100,410,1
34,33,1,114,159,100,490,20,460,0
34,33,1,115,125,40,500,80,310,1
34,33,1,116,26,60,410,100,10,0
34,33,1,117,34,20,460,100,10,0
34,33,1,118,68,20,490,100,310,1
34,33,1,119,52,60,460,80,10,0
34,33,1,120,116,20,500,100,460,1
34,33,1,121,126,40,500,100,310,1
34,33,1,122,106,20,500,60,310,1
34,33,1,123,146,80,500,100,10,0
34,33,1,124,18,20,410,100,310,1
34,33,1,125,170,80,500,40,500,0
34,33,1,126,2,20,310,60,10,0
34,33,1,127,119,20,500,80,490,1
34,33,1,128,178,60,500,60,490,0
34,33,1,129,78,40,490,80,10,0
34,33,1,130,64,20,490,100,10,0
34,33,1,131,136,60,500,80,10,0
34,33,1,132,30,80,410,100,310,1
34,33,1,133,135,40,500,100,490,1
34,33,1,134,25,60,410,80,10,0
34,33,1,135,122,40,500,80,10,0
34,33,1,136,32,20,460,60,10,0
34,33,1,137,77,40,490,60,10,0
34,33,1,138,151,100,500,80,310,0
34,33,1,139,179,100,490,20,310,0
34,33,1,140,97,80,490,100,10,0
34,33,1,141,123,40,500,100,10,0
34,33,1,142,140,60,500,80,410,1
34,33,1,143,63,20,490,80,10,0
34,33,1,144,101,20,500,40,10,0
34,33,1,145,21,40,410,100,10,0
34,33,1,146,76,20,490,100,460,1
34,33,1,147,14,20,410,100,10,0
34,33,1,148,80,40,490,60,310,0
34,33,1,149,19,40,410,60,10,0
34,33,1,150,134,40,500,80,490,1
34,33,1,151,165,20,410,20,10,0
34,33,1,152,38,20,460,100,310,1
34,33,1,153,176,60,310,20,310,0
34,33,1,154,156,100,460,20,460,0
34,33,1,155,128,40,500,80,410,1
34,33,1,156,33,20,460,80,10,0
34,33,1,157,69,20,490,40,410,1
34,33,1,158,139,60,500,100,310,1
34,33,1,159,84,40,490,80,410,1
34,33,1,160,141,60,500,100,410,1
34,33,1,161,29,80,410,100,10,0
34,33,1,162,131,40,500,80,460,1
34,33,1,163,55,60,460,100,310,1
34,33,1,164,71,20,490,80,410,1
34,33,1,165,111,20,500,80,410,1
34,33,1,166,129,40,500,100,410,1
34,33,1,167,92,60,490,100,310,1
34,33,1,168,27,60,410,80,310,1
34,33,1,169,70,20,490,60,410,1
34,33,1,170,3,20,310,80,10,0
34,33,1,171,89,60,490,80,10,0
34,33,1,172,86,40,490,60,460,1
34,33,1,173,72,20,490,100,410,1
34,33,1,174,85,40,490,100,410,1
34,33,1,175,36,20,460,60,310,1
34,33,1,176,147,80,500,100,310,0
34,33,1,177,98,80,490,100,310,0
34,33,1,178,50,40,460,80,410,1
34,33,1,179,103,20,500,80,10,0
35,40,0,0,84,40,200,80,50,0
35,40,0,1,142,60,500,80,100,0
35,40,0,2,95,60,200,80,100,0
35,40,0,3,152,100,100,100,20,0
35,40,0,4,38,20,100,100,20,1
35,40,0,5,155,20,500,20,100,0
35,40,0,6,80,40,200,60,20,0
35,40,0,7,123,40,500,100,10,1
35,40,0,8,39,20,100,40,50,1
35,40,0,9,119,20,500,80,200,1
35,40,0,10,107,20,500,80,20,1
35,40,0,11,131,40,500,80,100,0
35,40,0,12,165,20,50,20,10,0
35,40,0,13,73,20,200,40,100,1
35,40,0,14,70,20,200,60,50,1
35,40,0,15,1,20,20,40,10,1
35,40,0,16,5,40,20,60,10,0
35,40,0,17,64,20,200,100,10,1
35,40,0,18,57,60,100,100,50,1
35,40,0,19,176,60,20,20,20,0
35,40,0,20,63,20,200,80,10,0
35,40,0,21,51,40,100,100,50,1
35,40,0,22,139,60,500,100,20,1
35,40,0,23,105,20,500,40,20,0
35,40,0,24,78,40,200,80,10,0
35,40,0,25,13,20,50,80,10,1
35,40,0,26,170,80,500,40,500,0
35,40,0,27,56,60,100,80,50,0
35,40,0,28,144,60,500,80,200,0
35,40,0,29,10,80,20,100,10,1
35,40,0,30,77,40,200,60,10,0
35,40,0,31,65,20,200,40,20,0
35,40,0,32,41,20,100,80,50,1
35,40,0,33,151,100,500,80,20,0
35,40,0,34,27,60,50,80,20,0
35,40,0,35,31,20,100,40,10,0
35,40,0,36,117,20,500,40,200,1
35,40,0,37,43,40,100,60,10,0
35,40,0,38,150,80,500,100,200,1
35,40,0,39,109,20,500,40,50,0
35,40,0,40,158,40,100,20,10,0
35,40,0,41,18,20,50,100,20,1
35,40,0,42,161,80,200,40,100,0
35,40,0,43,169,20,500,20,50,0
35,40,0,44,3,20,20,80,10,1
35,40,0,45,102,20,500,60,10,0
35,40,0,46,136,60,500,80,10,0
35,40,0,47,167,100,200,100,10,0
35,40,0,48,110,20,500,60,50,0
35,40,0,49,15,20,50,40,20,0
35,40,0,50,55,60,100,100,20,1
35,40,0,51,148,80,500,100,50,1
35,40,0,52,24,40,50,100,20,1
35,40,0,53,25,60,50,80,10,0
35,40,0,54,130,40,500,60,100,0
35,40,0,55,134,40,500,80,200,1
35,40,0,56,21,40,50,100,10,1
35,40,0,57,93,60,200,80,50,1
35,40,0,58,9,60,20,100,10,1
35,40,0,59,7,40,20,100,10,1
35,40,0,60,146,80,500,100,10,0
35,40,0,61,106,20,500,60,20,0
35,40,0,62,46,40,100,60,20,0
35,40,0,63,163,40,200,40,10,0
35,40,0,64,127,40,500,60,50,0
35,40,0,65,143,60,500,100,100,1
35,40,0,66,86,40,200,60,100,1
35,40,0,67,91,60,200,80,20,0
35,40,0,68,33,20,100,80,10,0
35,40,0,69,97,80,200,100,10,0
35,40,0,70,26,60,50,100,10,1
35,40,0,71,50,40,100,80,50,1
35,40,0,72,58,80,100,100,10,0
35,40,0,73,16,20,50,60,20,1
35,40,0,74,166,60,200,20,10,0
35,40,0,75,23,40,50,80,20,1
35,40,0,76,114,20,500,60,100,1
35,40,0,77,47,40,100,80,20,1
35,40,0,78,137,60,500,100,10,0
35,40,0,79,32,20,100,60,10,1
35,40,0,80,69,20,200,40,50,1
35,40,0,81,92,60,200,100,20,0
35,40,0,82,111,20,500,80,50,1
35,40,0,83,125,40,500,80,20,0
35,40,0,84,34,20,100,100,10,1
35,40,0,85,171,60,20,20,10,0
35,40,0,86,22,40,50,60,20,0
35,40,0,87,159,100,200,20,100,0
35,40,0,88,115,20,500,80,100,1
35,40,0,89,154,80,500,40,20,0
35,40,0,90,124,40,500,60,20,0
35,40,0,91,129,40,500,100,50,1
35,40,0,92,162,80,200,80,100,0
35,40,0,93,98,80,200,100,20,0
35,40,0,94,138,60,500,80,20,0
35,40,0,95,35,20,100,40,20,1
35,40,0,96,76,20,200,100,100,1
35,40,0,97,172,80,20,60,10,0
35,40,0,98,90,60,200,100,10,0
35,40,0,99,42,20,100,100,50,1
35,40,0,100,156,100,100,20,100,0
35,40,0,101,104,20,500,100,10,1
35,40,0,102,128,40,500,80,50,0
35,40,0,103,168,100,10,80,10,0
35,40,0,104,52,60,100,80,10,0
35,40,0,105,180,60,50,20,50,0
35,40,0,106,164,100,200,100,100,0
35,40,0,107,120,20,500,100,200,1
35,40,0,108,94,60,200,100,50,1
35,40,0,109,112,20,500,100,50,1
35,40,0,110,99,80,200,100,50,0
35,40,0,111,108,20,500,100,20,0
35,40,0,112,113,20,500,40,100,0
35,40,0,113,83,40,200,60,50,1
35,40,0,114,149,80,500,100,100,0
35,40,0,115,74,20,200,60,100,1
35,40,0,116,82,40,200,100,20,1
35,40,0,117,81,40,200,80,20,0
35,40,0,118,19,40,50,60,10,0
35,40,0,119,72,20,200,100,50,1
35,40,0,120,179,100,200,20,20,0
35,40,0,121,36,20,100,60,20,1
35,40,0,122,59,80,100,100,20,0
35,40,0,123,153,100,10,20,10,0
35,40,0,124,122,40,500,80,10,0
35,40,0,125,100,80,200,100,100,0
35,40,0,126,12,20,50,60,10,1
35,40,0,127,140,60,500,80,50,0
35,40,0,128,4,20,20,100,10,1
35,40,0,129,175,100,200,40,50,0
35,40,0,130,2,20,20,60,10,1
35,40,0,131,6,40,20,80,10,1
35,40,0,132,103,20,500,80,10,0
35,40,0,133,178,60,500,60,200,0
35,40,0,134,147,80,500,100,20,0
35,40,0,135,75,20,200,80,100,1
35,40,0,136,88,40,200,100,100,1
35,40,0,137,177,100,200,80,50,0
35,40,0,138,126,40,500,100,20,0
35,40,0,139,54,60,100,80,20,0
35,40,0,140,49,40,100,60,50,0
35,40,0,141,160,60,500,20,500,0
35,40,0,142,29,80,50,100,10,0
35,40,0,143,145,60,500,100,200,1
35,40,0,144,61,20,200,40,10,0
35,40,0,145,141,60,500,100,50,1
35,40,0,146,135,40,500,100,200,1
35,40,0,147,87,40,200,80,100,1
35,40,0,148,20,40,50,80,10,0
35,40,0,149,17,20,50,80,20,1
35,40,0,150,101,20,500,40,10,0
35,40,0,151,85,40,200,100,50,1
35,40,0,152,68,20,200,100,20,1
35,40,0,153,116,20,500,100,100,1
35,40,0,154,48,40,100,100,20,1
35,40,0,155,157,80,200,80,20,0
35,40,0,156,67,20,200,80,20,0
35,40,0,157,28,60,50,100,20,1
35,40,0,158,173,40,200,20,50,0
35,40,0,159,60,80,100,100,50,1
